ENSP,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000418720,True,False,False,True
ENSP00000420749,True,False,False,True
ENSP00000346762,True,True,False,True
ENSP00000419327,True,True,False,True
ENSP00000457085,False,True,False,True
ENSP00000456480,False,True,False,True
ENSP00000455747,False,True,False,True
ENSP00000457017,False,True,False,True
ENSP00000455327,False,True,False,True
ENSP00000329418,False,False,True,True
ENSP00000496577,False,False,True,True
ENSP00000323588,True,False,False,True
ENSP00000366144,False,False,True,True
ENSP00000503507,False,True,False,True
ENSP00000503822,False,True,False,True
ENSP00000504304,False,True,False,True
ENSP00000503509,False,True,False,True
ENSP00000503774,False,True,False,True
ENSP00000503849,False,True,False,True
ENSP00000503499,False,True,False,True
ENSP00000504477,False,True,False,True
ENSP00000463130,False,True,False,True
ENSP00000461918,False,True,False,True
ENSP00000506699,False,True,False,True
ENSP00000504996,False,True,False,True
ENSP00000505376,False,True,False,True
ENSP00000506187,False,True,False,True
ENSP00000378898,False,True,False,True
ENSP00000463006,False,True,False,True
ENSP00000504211,False,True,False,True
ENSP00000506319,False,True,False,True
ENSP00000503971,False,True,False,True
ENSP00000462266,False,True,False,True
ENSP00000505715,False,True,False,True
ENSP00000464489,False,True,False,True
ENSP00000506710,False,True,False,True
ENSP00000505864,False,True,False,True
ENSP00000505383,False,True,False,True
ENSP00000506044,False,True,False,True
ENSP00000505421,False,True,False,True
ENSP00000502924,False,True,False,True
ENSP00000378900,False,True,False,True
ENSP00000261503,False,True,False,True
ENSP00000464341,False,True,False,True
ENSP00000461944,False,True,False,True
ENSP00000505625,False,True,False,True
ENSP00000378901,False,True,False,True
ENSP00000462471,False,True,False,True
ENSP00000506551,False,True,False,True
ENSP00000506625,False,True,False,True
ENSP00000505652,False,True,False,True
ENSP00000506254,False,True,False,True
ENSP00000505905,False,True,False,True
ENSP00000378893,False,True,False,True
ENSP00000378896,False,True,False,True
ENSP00000462092,False,True,False,True
ENSP00000463799,False,True,False,True
ENSP00000501122,False,False,True,True
ENSP00000364912,False,False,True,True
ENSP00000388021,False,False,True,True
ENSP00000400914,False,False,True,True
ENSP00000515812,False,False,True,True
ENSP00000425905,False,False,True,True
ENSP00000377001,False,False,True,True
ENSP00000240327,False,False,True,True
ENSP00000499562,False,False,True,True
ENSP00000424119,False,False,True,True
ENSP00000499367,False,False,True,True
ENSP00000426986,False,False,True,True
ENSP00000499537,False,False,True,True
ENSP00000499333,False,False,True,True
ENSP00000420908,False,False,True,True
ENSP00000423284,False,False,True,True
ENSP00000420960,False,False,True,True
ENSP00000425604,False,False,True,True
ENSP00000426262,False,False,True,True
ENSP00000426537,False,False,True,True
ENSP00000422609,False,False,True,True
ENSP00000425410,False,False,True,True
ENSP00000427419,False,False,True,True
ENSP00000423076,False,False,True,True
ENSP00000508666,True,False,False,True
ENSP00000510370,True,False,False,True
ENSP00000509325,True,False,False,True
ENSP00000362680,True,False,False,True
ENSP00000362668,True,False,False,True
ENSP00000362659,True,False,False,True
ENSP00000350941,True,False,False,True
ENSP00000373347,False,True,False,True
ENSP00000353587,False,True,False,True
ENSP00000350877,True,False,False,True
ENSP00000353089,True,False,False,True
ENSP00000376276,True,False,False,True
ENSP00000462425,True,False,False,True
ENSP00000391278,True,False,False,True
ENSP00000441780,True,False,False,True
ENSP00000463317,True,False,False,True
ENSP00000484891,True,True,False,True
ENSP00000362820,True,True,False,True
ENSP00000436036,True,True,False,True
ENSP00000482833,True,True,False,True
ENSP00000414516,False,True,False,True
ENSP00000438066,False,True,False,True
ENSP00000462363,False,True,False,True
ENSP00000269138,False,True,False,True
ENSP00000269137,False,True,False,True
ENSP00000462838,False,True,False,True
ENSP00000441760,False,True,False,True
ENSP00000464664,False,True,False,True
ENSP00000462766,False,True,False,True
ENSP00000463933,False,True,False,True
ENSP00000463943,False,True,False,True
ENSP00000464673,False,True,False,True
ENSP00000463928,False,True,False,True
ENSP00000463586,False,True,False,True
ENSP00000463802,False,True,False,True
ENSP00000464609,False,True,False,True
ENSP00000464556,False,True,False,True
ENSP00000464049,False,True,False,True
ENSP00000462104,False,True,False,True
ENSP00000398634,False,True,False,True
ENSP00000333012,False,True,False,True
ENSP00000434451,False,True,False,True
ENSP00000359885,False,True,False,True
ENSP00000366118,True,True,False,True
ENSP00000338796,True,True,False,True
ENSP00000338561,True,True,False,True
ENSP00000483262,True,True,False,True
ENSP00000469011,True,True,False,True
ENSP00000372689,False,False,True,True
ENSP00000236698,False,False,True,True
ENSP00000419093,False,False,True,True
ENSP00000418472,False,False,True,True
ENSP00000419317,False,False,True,True
ENSP00000420789,False,False,True,True
ENSP00000486745,False,False,True,True
ENSP00000404396,False,False,True,True
ENSP00000377987,False,False,True,True
ENSP00000397265,False,False,True,True
ENSP00000218089,False,False,True,True
ENSP00000405555,False,False,True,True
ENSP00000360202,False,False,True,True
ENSP00000405874,False,False,True,True
ENSP00000509048,False,False,True,True
ENSP00000360187,False,False,True,True
ENSP00000509476,False,False,True,True
ENSP00000360199,False,False,True,True
ENSP00000510375,False,False,True,True
ENSP00000401309,False,False,True,True
ENSP00000360186,False,False,True,True
ENSP00000415103,False,False,True,True
ENSP00000392118,False,False,True,True
ENSP00000377988,False,False,True,True
ENSP00000264657,True,False,False,True
ENSP00000503181,True,False,False,True
ENSP00000504184,True,False,False,True
ENSP00000503102,True,False,False,True
ENSP00000503599,True,False,False,True
ENSP00000503799,True,False,False,True
ENSP00000504062,True,False,False,True
ENSP00000503105,True,False,False,True
ENSP00000504609,True,False,False,True
ENSP00000504435,True,False,False,True
ENSP00000503308,True,False,False,True
ENSP00000504350,True,False,False,True
ENSP00000503574,True,False,False,True
ENSP00000503872,True,False,False,True
ENSP00000503237,True,False,False,True
ENSP00000503662,True,False,False,True
ENSP00000504255,True,False,False,True
ENSP00000504182,True,False,False,True
ENSP00000503912,True,False,False,True
ENSP00000503333,True,False,False,True
ENSP00000503559,True,False,False,True
ENSP00000504715,True,False,False,True
ENSP00000503332,True,False,False,True
ENSP00000503634,True,False,False,True
ENSP00000503742,True,False,False,True
ENSP00000502874,True,False,False,True
ENSP00000504324,True,False,False,True
ENSP00000467000,True,False,False,True
ENSP00000503059,True,False,False,True
ENSP00000504081,True,False,False,True
ENSP00000373923,True,False,False,True
ENSP00000467985,True,False,False,True
ENSP00000384943,True,False,False,True
ENSP00000513944,True,True,True,True
ENSP00000513945,True,True,True,True
ENSP00000513946,True,True,True,True
ENSP00000513947,True,True,True,True
ENSP00000513948,True,True,True,True
ENSP00000513922,True,True,True,True
ENSP00000513949,True,True,True,True
ENSP00000513923,True,True,True,True
ENSP00000513924,True,True,True,True
ENSP00000293328,True,True,True,True
ENSP00000398379,True,True,True,True
ENSP00000513950,True,True,True,True
ENSP00000513925,True,True,True,True
ENSP00000513951,True,True,True,True
ENSP00000513952,True,True,True,True
ENSP00000513953,True,True,True,True
ENSP00000513926,True,True,True,True
ENSP00000300134,True,True,False,True
ENSP00000498693,True,True,False,True
ENSP00000451546,True,True,False,True
ENSP00000451909,True,True,False,True
ENSP00000445409,True,True,False,True
ENSP00000438451,True,True,False,True
ENSP00000451742,True,True,False,True
ENSP00000444530,True,True,False,True
ENSP00000401486,True,True,False,True
ENSP00000491116,True,True,False,True
ENSP00000450428,True,True,False,True
ENSP00000452394,True,True,False,True
ENSP00000452373,True,True,False,True
ENSP00000451074,True,True,False,True
ENSP00000452203,True,True,False,True
ENSP00000450510,True,True,False,True
ENSP00000450665,True,True,False,True
ENSP00000450747,True,True,False,True
ENSP00000450732,True,True,False,True
ENSP00000353544,True,True,False,True
ENSP00000360944,True,True,False,True
ENSP00000337367,True,True,False,True
ENSP00000507568,True,True,False,True
ENSP00000506981,True,True,False,True
ENSP00000379523,True,True,False,True
ENSP00000411664,True,True,False,True
ENSP00000409087,True,True,False,True
ENSP00000477641,False,False,True,True
ENSP00000490268,False,False,True,True
ENSP00000324856,False,False,True,True
ENSP00000498804,False,False,True,True
ENSP00000466610,False,False,True,True
ENSP00000467912,False,False,True,True
ENSP00000263918,False,True,False,True
ENSP00000422078,False,False,False,True
ENSP00000422806,False,False,False,True
ENSP00000265073,False,False,False,True
ENSP00000423356,False,False,False,True
ENSP00000426850,False,False,False,True
ENSP00000427100,False,False,False,True
ENSP00000423893,False,False,False,True
ENSP00000358918,False,False,True,True
ENSP00000358915,False,False,True,True
ENSP00000411597,False,False,True,True
ENSP00000316578,True,True,True,True
ENSP00000463936,True,True,True,True
ENSP00000364907,True,True,False,True
ENSP00000364904,True,True,False,True
ENSP00000364899,True,True,False,True
ENSP00000364898,True,True,False,True
ENSP00000474436,True,True,False,True
ENSP00000475044,True,True,False,True
ENSP00000474653,True,True,False,True
ENSP00000475147,True,True,False,True
ENSP00000474522,True,True,False,True
ENSP00000474096,True,True,False,True
ENSP00000510013,True,True,False,True
ENSP00000474609,True,True,False,True
ENSP00000474047,True,True,False,True
ENSP00000360951,True,True,False,True
ENSP00000510655,True,True,False,True
ENSP00000294339,True,True,False,True
ENSP00000334547,True,True,False,True
ENSP00000413251,True,True,True,True
ENSP00000405574,True,True,True,True
ENSP00000515885,True,True,True,True
ENSP00000490514,True,True,True,True
ENSP00000501274,True,True,True,True
ENSP00000486324,True,True,True,True
ENSP00000402402,True,True,True,True
ENSP00000263964,True,True,True,True
ENSP00000398477,True,True,True,True
ENSP00000387849,True,True,True,True
ENSP00000515886,True,True,True,True
ENSP00000486622,True,True,True,True
ENSP00000515887,True,True,True,True
ENSP00000391559,True,True,True,True
ENSP00000404863,True,True,True,True
ENSP00000392180,True,True,True,True
ENSP00000490246,True,True,True,True
ENSP00000486235,True,True,True,True
ENSP00000406297,True,True,True,True
ENSP00000486082,True,True,True,True
ENSP00000397450,True,True,True,True
ENSP00000396120,True,True,True,True
ENSP00000401044,True,True,True,True
ENSP00000415506,True,True,True,True
ENSP00000257567,True,False,True,True
ENSP00000257566,True,False,True,True
ENSP00000395483,False,True,False,True
ENSP00000428426,False,True,False,True
ENSP00000429192,False,True,False,True
ENSP00000428370,False,True,False,True
ENSP00000428868,False,True,False,True
ENSP00000429182,False,True,False,True
ENSP00000430450,False,True,False,True
ENSP00000388940,False,True,False,True
ENSP00000267811,False,True,False,True
ENSP00000453876,False,True,False,True
ENSP00000331057,False,True,False,True
ENSP00000453737,False,True,False,True
ENSP00000454109,False,True,False,True
ENSP00000453653,False,True,False,True
ENSP00000440017,False,True,False,True
ENSP00000444696,False,True,False,True
ENSP00000342459,False,True,False,True
ENSP00000453264,False,True,False,True
ENSP00000454102,False,True,False,True
ENSP00000454823,False,True,False,True
ENSP00000456280,False,True,False,True
ENSP00000465251,True,True,True,True
ENSP00000262965,True,True,True,True
ENSP00000468487,True,True,True,True
ENSP00000465549,True,True,True,True
ENSP00000468481,True,True,True,True
ENSP00000396363,True,True,True,True
ENSP00000467508,True,True,True,True
ENSP00000465510,True,True,True,True
ENSP00000516067,True,True,True,True
ENSP00000466565,True,True,True,True
ENSP00000466952,True,True,True,True
ENSP00000499183,True,True,True,True
ENSP00000378813,True,True,True,True
ENSP00000465481,True,True,True,True
ENSP00000467972,True,True,True,True
ENSP00000467388,True,True,True,True
ENSP00000466052,True,True,True,True
ENSP00000466954,True,True,True,True
ENSP00000348274,True,True,False,True
ENSP00000486891,True,True,False,True
ENSP00000277945,True,True,False,True
ENSP00000443626,True,True,False,True
ENSP00000446172,True,True,False,True
ENSP00000358404,True,True,False,True
ENSP00000347949,True,True,False,True
ENSP00000344823,True,True,False,True
ENSP00000358402,True,True,False,True
ENSP00000440547,True,True,False,True
ENSP00000515891,True,True,False,True
ENSP00000487507,True,True,False,True
ENSP00000345640,True,True,False,True
ENSP00000298692,True,True,False,True
ENSP00000358396,True,True,False,True
ENSP00000515894,True,True,False,True
ENSP00000490478,True,True,False,True
ENSP00000515895,True,True,False,True
ENSP00000358393,True,True,False,True
ENSP00000435694,True,True,False,True
ENSP00000490004,True,True,False,True
ENSP00000385036,True,True,False,True
ENSP00000451506,True,True,False,True
ENSP00000450701,True,True,False,True
ENSP00000452028,True,True,False,True
ENSP00000450997,True,True,False,True
ENSP00000451973,True,True,False,True
ENSP00000451322,True,True,False,True
ENSP00000450496,True,True,False,True
ENSP00000370912,True,True,False,True
ENSP00000424567,True,True,False,True
ENSP00000424365,True,True,False,True
ENSP00000358458,False,False,True,True
ENSP00000499759,True,False,True,True
ENSP00000309572,True,False,True,True
ENSP00000334346,True,False,True,True
ENSP00000425003,True,False,True,True
ENSP00000362748,True,True,True,True
ENSP00000306705,False,False,True,True
ENSP00000425443,False,False,True,True
ENSP00000442788,False,False,True,True
ENSP00000265149,False,False,True,True
ENSP00000369351,False,False,True,True
ENSP00000391448,False,False,True,True
ENSP00000426885,False,False,True,True
ENSP00000314129,True,True,False,True
